Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
Q9-1,1,0.006811989100817439,0.0,6.8831659890887665e-12,0.002128565346568551,9
A8-3○,1,0.006811989100817439,0.0,6.8831659890887665e-12,0.002128565346568551,26
P11-7,1,0.006811989100817439,0.0,6.8831659890887665e-12,0.002128565346568551,50
P10-12,1,0.006811989100817439,0.0,6.8831659890887665e-12,0.002128565346568551,26
Lis KanashiroC4-3,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,154
○山田 康輔,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,200
二宮大空Q8-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,320
増山繁Q8-12,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,243
H8-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,188
MaijaB10-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,117
Ptaszynski,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,249
P1-8,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,211
C2-4○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,253
Tang,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,186
Q10-9,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,204
鈴木良弥P7-11,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,192
シブ渋木英潔B3-4,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,185
Kim,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,255
Nikolova-Stoupak,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,316
StevenC6-4,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,121
加藤祥太Q4-9○,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,2
P2-10,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,72
A7-3,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,163
Oh,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,261
C2-3,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,69
P12-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,263
JasonH3-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,180
Q6-12,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,62
伊藤拓海(東北大)B1-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,403
Q4-13,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,157
P6-9,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,55
Q4-2○,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,185
Q10-7,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,143
H8-2,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,106
H2-3,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,105
Liu,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,93
C11-1,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,204
Iwana,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,144
P3-8○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,241
C8-1,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,70
Q6-11,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,114
C3-5○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,13
P4-2,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,194
仲田明良A10-2,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,219
石井太河D3-2,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,218
伊藤滉一朗Q1-8,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,226
JingyiA8-2○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,65
P4-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,219
D11-2○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,201
後藤淳A3-1,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,83
P12-4,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,130
P4-1,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,162
Q10-11,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,101
平子潤Q6-4○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,238
笹野 遼平,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,200
ウト宇都雅輝Q1-5,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,173
○佐藤 志貴,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,88
P8-8,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,133
P2-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,66
ワン王昊H9-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,263
田中英輝A2-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,182
山田寛章A3-1,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,194
A9-1,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,163
梶原 智之,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,207
P10-3,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,157
Q6-11○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,179
ナラ楢木悠士H11-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,368
BinghanP7-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,34
大友寛之B11-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,167
Ehara,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,156
WeihaoH3-5○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,332
P1-11,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,83
Erica KidoP7-4○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,141
C8-3,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,173
吉田一星B1-5,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,266
D12-1,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,62
Hardaway,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,100
Q2-6○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,79
P11-10,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,243
ユア湯浅亮也P2-13○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,303
Q8-7○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,320
Yildirim,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,75
後藤啓介C2-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,159
IglikaP6-8○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,316
アマ天沼博H5-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,188
HaiyueQ3-7○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,8
P6-10,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,157
今村賢治P6-1,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,363
Baek,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,111
土井惟成A9-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,147
コダ児玉貴志H1-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,287
NaP7-9○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,164
A12-4○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,28
Galvan-Sosa,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,267
Yang,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,296
QiyuQ9-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,46
Q10-2○,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,121
YutaroQ9-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,339
PanitanP7-11○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,289
B4-1,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,266
DianaC6-4○,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,267
タグ田口智大P3-6○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,304
D2-4,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,62
Bui TuanA2-5○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,342
Torisawa,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,341
Yamada,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,339
Jong-HoonQ8-9,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,261
KazumasaQ6-13,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,132
P2-11,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,157
C5-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,275
舟山弘晃C6-3,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,70
P10-9○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,283
一杉裕志D8-2,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,48
Huang,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,106
Q12-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,123
H7-2,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,105
P11-13,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,192
M.P1-8,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,249
A7-2,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,194
P12-13○,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,93
中村誠Q7-9,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,273
P12-2○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,368
坂田一郎B9-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,78
山﨑康之介H6-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,268
Q10-2,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,267
Q2-14,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,266
Jonathan R.Q10-10,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,265
Q12-12,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,145
B6-2,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,185
Q12-6,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,35
岩倉友哉Q6-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,376
マス桝井文人A12-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,211
Rocha,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,42
Thanh,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,342
P1-10,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,273
カラ唐井希B7-5○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,307
船越孝太郎Q1-1,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,105
P3-8,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,304
GeewookB7-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,255
P12-12,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,303
P3-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,376
P12-10,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,145
YouyangH3-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,94
P9-7,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,97
武田 浩一,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,200
P11-11,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,105
XuchenH3-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,296
宮川創P3-6,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,241
Muangkammuen,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,289
C2-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,287
XincanC4-2○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,102
Seo,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,99
P2-9,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,182
Q3-1,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,105
Feng,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,102
ニイ新国佳祐Q10-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,101
IkukoP7-12,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,100
P10-1○,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,363
中山功太B6-2,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,97
RitvikH6-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,85
P11-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,86
Ng,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,94
ShanshanQ2-11○,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,93
Q12-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,268
赤間 怜奈,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,88
Q12-12○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,226
川上孝介H4-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,86
Choudhary,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,85
Q3-11,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,83
オハ小原孝介Q2-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,79
C11-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,78
久野雅樹Q10-3,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,103
Yin JouH1-3,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,106
荒瀬由紀Q1-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,112
D6-5,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,69
キシ岸波洋介D2-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,18
乾 健太郎,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,88
展示場,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,41
柴田千尋Q8-8,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,133
Saito,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,132
YifeiA8-4○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,131
A8-2,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,130
長谷部陽一郎A7-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,128
P8-7,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,204
オギ荻野正樹Q11-7,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,123
Coyne,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,121
大内 啓樹,1,0.005449591280653951,0.0,5.890992851561289e-17,0.0021285653465685506,88
Kāle,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,117
小林尚輝Q3-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,114
P4-6,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,112
D11-2,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,59
YoungminB7-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,111
大村和正C2-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,201
IlkerQ9-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,75
シナ品川政太朗H2-2,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,72
Q8-11,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,133
森村哲郎Q12-5,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,35
Lu,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,34
P7-13○,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,19
栗原健太郎Q8-5○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,28
C10-1,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,70
Q6-3○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,218
P9-9,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,19
H2-5○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,18
H7-4○,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,106
Pereira,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,154
小林悟郎C3-4,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,13
永田昌明Q4-7,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,130
C3-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,10
Song,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,8
C12-2,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,2
西田昌史Q1-2,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,275
C12-5,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,2
ミナ南泰浩H1-2,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,204
A8-5,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,130
スポンサーイブニングH会場,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,41
石原祥太郎Q2-2○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,59
C8-2○,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,70
村脇有吾A1-5,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,69
Q3-2,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,194
森田武史B9-3,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,66
Zhu,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,65
神田峻介C2-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,253
峯島宏次D1-4,1,0.004087193460490463,0.0,3.697836145168593e-23,0.0021285653465685506,62
GoD6-1○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,58
Luis E CA10-1,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,42
○高山 隼矢,1,0.0027247956403269754,0.0,3.731371759474187e-31,0.0021285653465685506,207
加納保昌P6-2○,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,55
P2-8,1,0.0013623978201634877,0.0,2.0046009910436058e-42,0.0021285653465685506,307
