Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
笹野遼平P3-9,1,0.004484304932735426,0.0,4.5328597564276865e-28,0.002794148325145206,61
高村大也P1-15,1,0.005979073243647235,0.0,0.07081880771244932,0.002728826862720359,377
B5-1,1,0.005979073243647235,0.0,0.0708188077124493,0.002728826862720359,377
トリ鳥澤健太郎P7-19,1,0.0014947683109118087,0.0,3.967402327233858e-49,0.0025578802503668555,120
Jong-Hoon OhP7-19,1,0.0014947683109118087,0.0,3.967402327233858e-49,0.0025578802503668555,120
YunmengA3-4○,1,0.0014947683109118087,0.0,3.967402327233858e-49,0.0025578802503668555,130
ShengA8-4,1,0.0014947683109118087,0.0,3.967402327233858e-49,0.0025578802503668555,130
P2-11,2,0.004484304932735426,0.0,3.239688153050117e-10,0.0024558834926493023,255
P2-8,2,0.004484304932735426,0.0,3.239688153050117e-10,0.002455883492649302,255
井之上直也E1-3,1,0.004484304932735426,0.0,3.239688153050117e-10,0.002455883492649302,255
A3-2,2,0.0029895366218236174,0.0,8.185361686784562e-29,0.0024207506253464393,37
荒瀬由紀C1-2,1,0.0029895366218236174,0.0,8.185361686784561e-29,0.002420750625346439,37
P9-15○,1,0.0029895366218236174,0.0,1.4998151953746274e-26,0.0023918101099034087,74
C2-4○,1,0.0029895366218236174,0.0,1.499815195374627e-26,0.0023918101099034087,74
伊藤拓海C2-3,1,0.0029895366218236174,0.0,1.4998151953746274e-26,0.0023918101099034087,74
吉田遼C2-3,1,0.0029895366218236174,0.0,1.499815195374627e-26,0.0023918101099034087,74
シブ渋木英潔P2-10,1,0.005979073243647235,0.0,0.0004630141888884075,0.002333302582446112,87
武田浩一C4-2,1,0.0029895366218236174,0.0,3.1689390956029315e-28,0.0020025450902629214,61
オギ小木曽智信P1-1,1,0.0029895366218236174,0.0,0.010298378361765783,0.0019345037110740093,377
P6-11,2,0.0029895366218236174,0.0,0.010298378361765783,0.0019345037110740089,377
本田裕P1-13,1,0.0014947683109118087,0.0,1.6724968357906227e-39,0.0018629464991122679,104
山田育矢P8-14,1,0.0014947683109118087,0.0,1.6724968357906227e-39,0.0018629464991122679,190
ミワ三輪誠P2-16,1,0.0014947683109118087,0.0,1.6724968357906227e-39,0.0018629464991122679,186
P2-19,2,0.0029895366218236174,0.0,2.4272796761250917e-10,0.0018342512600710652,255
吉川将司B1-3○,1,0.0029895366218236174,0.0,2.4272796761250917e-10,0.0018342512600710652,255
荒木健治A1-1,1,0.0029895366218236174,0.0,0.00015585117710621084,0.0016270622766213182,87
小川泰弘C4-1,1,0.0029895366218236174,0.0,0.00015585117710621086,0.0016270622766213182,87
B6-2○,1,0.0029895366218236174,0.0,0.00015585117710621086,0.0016270622766213182,87
P8-13,2,0.0029895366218236174,0.0,0.00015585117710621084,0.0016270622766213182,87
松林優一郎D4-3,1,0.0014947683109118087,0.0,1.56906959076359e-30,0.001487965747993647,280
アラ新井紀子C2-2,1,0.0014947683109118087,0.0,1.0209593309681118e-16,0.0011207094785364961,1
中山英樹P8-21,1,0.0014947683109118087,0.0,0.008867173824372122,0.0011137173812684757,377
高橋諒A7-3,1,0.0014947683109118087,0.0,2.1938250937483668e-10,0.0010636923607450807,255
阪本浩太郎P2-10,1,0.0014947683109118087,0.0,6.298385993716259e-05,0.0010329072346641653,87
C8-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,482
P8-7,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,490
招待講演２：知識と言語処理Zoom,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,497
尾崎良太P2-15,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,496
P1-2,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,495
イチ一杉裕志C2-1,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,477
野村航C5-2,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,370
小松広弥P3-16,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,371
P8-19,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,494
キネ杵渕哲也B9-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,379
P6-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,493
三田村照子C4-1,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,492
P1-11,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,373
A8-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,491
E2-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,382
馬雯A6-2○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,483
徳山太顕A4-1○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,489
E8-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,488
A5-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,487
前原義明C1-3○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,378
D1-2,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,486
A1-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,375
P5-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,481
丸山岳彦E1-1○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,479
P4-16,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,480
D2-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,380
森康久仁P9-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,485
株式会社日本取引所グループ,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,484
澤田悠冶D1-2○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,376
スヤ須鎗弘樹P9-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,478
A9-2,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,434
E7-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,369
C1:検索・文書分類(1)Zoom,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,498
森谷一至P3-1○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,354
P1-18,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,353
コヒ小比田涼介A1-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,508
C3:Web・SNS応用Zoom,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,352
P2-12,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,342
キシ岸波洋介B9-2○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,350
阿部慶賀P4-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,349
B5-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,121
A1-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,507
P3-13,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,347
P4-18,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,433
P7-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,18
P2-16,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,211
P1-12,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,346
P1-10,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,345
P3-16,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,344
平野颯C5-2○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,52
P6-19,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,343
【マ行】,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,85
C6:検索・文書分類(2)Zoom,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,355
B5-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,356
マチ町田秀輔P3-4○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,357
カネ金上和毅D2-1,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,365
P8-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,499
竹下智章B5-1○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,368
角田一星P4-14○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,500
P9-17,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,475
松田義郎D1-3,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,367
P1-13,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,501
E9-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,502
後藤真孝D2-4,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,366
P4-15,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,364
本田涼太P9-1○,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,506
招待論文Zoom,1,0.0,0.0,7.886669995049699e-81,0.0004942030306660729,363
