Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
P7-20,5,0.003795066413662239,0.0014301033248151438,0.010300973286174861,0.0011641067382279328,79
P6-11,5,0.004427577482605946,0.003352177257673977,0.004492507363203818,0.0011612836340366235,54
P5-14,4,0.0028462998102466793,5.602755435122994e-06,3.154333537027891e-12,0.001155974566884308,106
P2-23,3,0.003478810879190386,0.00045782515841290744,0.00016100351355314207,0.001147464103020819,83
D7-3,5,0.003478810879190386,0.0007849860561424108,0.0026896759560231377,0.0011459237473776035,69
C4-1,3,0.003478810879190386,0.0004109773567592933,0.030855057720059757,0.0011449324582510846,88
P7-14,5,0.002213788741302973,0.00032876168499668134,9.855731758988406e-07,0.0011414069966027792,269
P5-18,4,0.004427577482605946,0.0031081530907445167,0.11015595114976524,0.00110891755280669,254
P7-21,4,0.002213788741302973,8.07063580535574e-06,0.001717847371745206,0.0010989040047452467,220
A8-2,5,0.003478810879190386,0.0024373987126868994,0.0001527722362071467,0.001096080536296059,83
P8-9,4,0.0015812776723592662,2.2010824923697472e-06,4.433421437958487e-21,0.001089743170667434,414
P6-3,4,0.0015812776723592662,1.6007872671779981e-06,2.3504430675528963e-21,0.00108320137609063,111
P2-11,4,0.0028462998102466793,0.002576467106522988,6.214214173312785e-05,0.0010802125649975573,269
Q8-21,5,0.002530044275774826,1.9009348797738727e-06,0.002452292128963001,0.0010756574283684358,19
E8-6,3,0.0031625553447185324,0.0013004395561737262,0.011475457943678007,0.0010748758251459163,23
P7-6,4,0.0028462998102466793,0.0002636296530633766,0.0019269380181222045,0.001074642560689028,77
P10-2,4,0.0031625553447185324,0.00438355583275855,0.0007061188890593237,0.001065995147652781,83
D7-4,4,0.002213788741302973,0.0005250582236343834,0.008750835496128158,0.0010628060541099755,0
Liu,4,0.0028462998102466793,0.0006557224843177874,0.006883392433462992,0.0010501528235477959,88
B9-2,4,0.0031625553447185324,0.00039419386454258204,0.011468587151365282,0.0010493565445942022,23
C7-5,3,0.0028462998102466793,0.0004197155069954311,8.17682519572626e-05,0.0010414216844175433,478
Yu,3,0.0009487666034155598,6.002952251917493e-07,7.787059780290432e-27,0.0010411048859382938,535
Kim,3,0.0009487666034155598,6.002952251917493e-07,7.787059780290432e-27,0.0010411048859382938,321
Wu,3,0.0009487666034155598,6.002952251917493e-07,7.787059780290432e-27,0.0010411048859382938,823
Ehara,3,0.0009487666034155598,6.002952251917493e-07,7.787059780290432e-27,0.0010411048859382936,703
P8-26,3,0.0009487666034155598,6.002952251917493e-07,7.787059780290432e-27,0.0010411048859382936,61
Zhao,3,0.0009487666034155598,6.002952251917493e-07,7.787059780290432e-27,0.0010411048859382936,226
B5-1,3,0.003478810879190386,0.005305570112714754,0.10819299827449137,0.0010297405889732802,23
B9-1,3,0.002530044275774826,0.0006555223859093902,0.01328457175104969,0.0010286392853454825,219
E6-4,3,0.003478810879190386,0.006232048832149541,0.0970737150218424,0.0010279886307039544,79
Song,3,0.001265022137887413,1.0004920419862488e-06,3.019256981584934e-23,0.0010251628591759722,8
Q3-2,3,0.003478810879190386,0.0013009973962870589,0.0008122145174024293,0.0010186508202250915,19
A8-6,3,0.0031625553447185324,0.00039419386454258204,0.040050625092250505,0.0010186290713296168,219
P10-21,3,0.002213788741302973,1.4607183812999233e-05,9.502328657129443e-13,0.001017339130455629,229
P4-16,3,0.0031625553447185324,0.0003261604056875171,0.00015959809934712403,0.0010163057766416727,83
P7-15,4,0.002213788741302973,0.00045892569965909233,9.263781055452698e-07,0.0010030204605218057,269
Q4-10,3,0.0028462998102466793,9.504674398869364e-06,2.8764638872838236e-08,0.0009974226102653183,45
P12-13,3,0.0028462998102466793,9.504674398869364e-06,2.8764638872838233e-08,0.0009974226102653183,45
Q4-13,3,0.002213788741302973,0.00039419386454258204,8.885272597564344e-06,0.0009968493060081806,269
P4-9,3,0.004111321948134092,0.00033024607302737296,0.11098226979356707,0.0009894506411285051,254
C3-1,3,0.0031625553447185324,0.0007614100811360242,0.15015680948630125,0.0009887665838392982,254
E7-4,5,0.0031625553447185324,0.003176362134897943,0.00047147266464224924,0.000986138248953502,269
A10-2,2,0.004111321948134092,0.005063921663225208,0.02351277851647553,0.000984544087215701,69
C4-5,4,0.0018975332068311196,0.0005252583220427806,0.06982715243793787,0.0009826612764134712,254
C4-2,4,0.003795066413662239,0.0007813029713525376,0.00999594589379996,0.000979998934787594,69
P5-20,3,0.002530044275774826,4.3354655152737436e-07,0.01055944749296512,0.0009759419520220603,79
D8-4,4,0.002530044275774826,4.3354655152737436e-07,0.01055944749296512,0.0009759419520220603,79
P6-24J,3,0.0028462998102466793,9.302879185287252e-05,0.009591530668214715,0.0009726195032175766,88
C8-5,3,0.0028462998102466793,0.0019832549607492933,3.253771597327778e-05,0.0009638467755456585,478
A11-4,3,0.002530044275774826,0.00039419386454258204,6.9397331268437735e-06,0.0009629471228086042,83
Q3-20,3,0.0028462998102466793,0.0006551221890925957,0.030456109576083485,0.0009535435349992906,23
A10-3,3,0.0028462998102466793,0.0013004395561737262,0.024833959882393803,0.0009507945824891281,19
C4-3,4,0.0031625553447185324,0.00891481653121226,0.09794936855583192,0.0009436704256136006,88
Q6-24,3,0.0028462998102466793,0.0002262974841338879,0.007820165136471395,0.0009400303788152855,19
P9-15,3,0.003478810879190386,0.0006543217954590067,0.0004862003988532505,0.0009374237809957639,269
P8-12,4,0.001265022137887413,5.802853843520243e-06,3.744831608771158e-16,0.0009370573691612082,325
E7-1,2,0.003478810879190386,0.001466021306738972,0.00048737861486369436,0.0009345096363399632,269
P7-25,3,0.002213788741302973,0.0005248581252259861,0.0013124672628592414,0.0009309189650928347,79
Q4-25,3,0.002213788741302973,1.6308020284375857e-05,1.0200845898688608e-08,0.0009222038880402537,45
